operator,scenario,pass,speedup,baseline_ms,candidate_ms,err_ratio,mean_abs_diff,failure_reason
parallel_linear,tokens-2048/5c998c58,PASS,0.6131065641121318,0.027927002520300448,0.045549997594207525,0.0,0.0,
parallel_linear,tokens-4096/35e2957c,PASS,0.5962371742919044,0.02620700979605317,0.04395400173962116,0.0,0.0,
parallel_linear,tokens-512/8c3059d7,PASS,0.8449091343520317,0.03869600186590105,0.04579900996759534,0.08673027157783508,4.268554039299488e-05,
parallel_linear,tokens-1024/a7799566,PASS,0.8414235359851481,0.046523986384272575,0.05529199552256614,0.086805559694767,4.2450839828234166e-05,
parallel_linear,tokens-1760/274f8457,PASS,0.9516592827352225,0.0520510075148195,0.05469500320032239,0.086805559694767,2.608225076983217e-05,
parallel_linear,tokens-2048/baa5a891,PASS,1.0034559654017319,0.06504300108645111,0.06481898890342563,0.04564125835895538,4.8906065863718595e-09,
parallel_linear,tokens-4096/4fdfb545,PASS,1.1206375410174492,0.09566098742652684,0.08536300447303802,0.045913685113191605,3.409665438880438e-09,
parallel_linear,tokens-128/17c3b1c1,PASS,0.5265504022379748,0.024442997528240085,0.04642100248020142,0.0,0.0,
parallel_linear,tokens-256/a08063b6,PASS,0.5582136694930033,0.025012996047735214,0.04480899951886386,0.0,0.0,
parallel_linear,tokens-440/a6d955bd,PASS,0.5245784797102071,0.02365901309531182,0.045100998249836266,0.0,0.0,
